ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-12-01,4.296845138466161,166383.37265426363,1102580.3811512317,4.296838481580178,4.296854527355618,8.6666471631832,8.6666471631832,8.6666471631832,8.6666471631832,8.6666471631832,8.6666471631832,0.0,0.0,0.0,426553.16898502683
2018-12-02,4.294948205672767,48098.89127017934,343197.3353680238,4.294941375670008,4.294957775706103,7.4305333586951585,7.4305333586951585,7.4305333586951585,7.4305333586951585,7.4305333586951585,7.4305333586951585,0.0,0.0,0.0,123683.54973455233
2018-12-03,4.293051272879373,11829.819920270344,90082.79730679124,4.2930442774819575,4.293061023241,6.106071683426688,6.106071683426688,6.106071683426688,6.106071683426688,6.106071683426688,6.106071683426688,0.0,0.0,0.0,32830.818981171185
2018-12-04,4.291154340085978,3069.763193627655,21394.202769629934,4.2911471233904654,4.291164270775897,4.724518130057442,4.724518130057442,4.724518130057442,4.724518130057442,4.724518130057442,4.724518130057442,0.0,0.0,0.0,8231.079653178063
2018-12-05,4.289257407292584,775.3181907111663,5339.732649969877,4.28924988770943,4.289267518310794,3.318169132534939,3.318169132534939,3.318169132534939,3.318169132534939,3.318169132534939,3.318169132534939,0.0,0.0,0.0,2013.0908169084544
2018-12-06,4.28736047449919,187.6757068160875,1333.5300459245511,4.287352651243494,4.287370765845692,1.9194623091184637,1.9194623091184637,1.9194623091184637,1.9194623091184637,1.9194623091184637,1.9194623091184637,0.0,0.0,0.0,496.12245613274035
2018-12-07,4.285463541705796,48.204277977086264,315.0389990751241,4.285455505259227,4.285474013380589,0.560083840922717,0.560083840922717,0.560083840922717,0.560083840922717,0.560083840922717,0.560083840922717,0.0,0.0,0.0,127.17287516763679
2018-12-08,4.283566608912401,13.232710961068896,90.41937961111094,4.283558392297381,4.283577450044032,-0.7298920203194339,-0.7298920203194339,-0.7298920203194339,-0.7298920203194339,-0.7298920203194339,-0.7298920203194339,0.0,0.0,0.0,34.94147743024929
2018-12-09,4.281669676119007,3.9298536727357845,29.315620634319785,4.281661282280987,4.281680893511264,-1.922806973027006,-1.922806973027006,-1.922806973027006,-1.922806973027006,-1.922806973027006,-1.922806973027006,0.0,0.0,0.0,10.578913242900962
2018-12-10,4.279772743325613,1.410313288994984,9.178083004344254,4.2797641725687825,4.279784336978497,-2.9941437256917744,-2.9941437256917744,-2.9941437256917744,-2.9941437256917744,-2.9941437256917744,-2.9941437256917744,0.0,0.0,0.0,3.6169423623484844
2018-12-11,4.277875810532218,0.5433831290746871,3.454030173851711,4.277867062856577,4.2778877799242885,-3.923152101012223,-3.923152101012223,-3.923152101012223,-3.923152101012223,-3.923152101012223,-3.923152101012223,0.0,0.0,0.0,1.4257866685736913
2018-12-12,4.275978877738824,0.25737246840209776,1.6914643342387288,4.275969964204491,4.275991179060887,-4.69335924960221,-4.69335924960221,-4.69335924960221,-4.69335924960221,-4.69335924960221,-4.69335924960221,0.0,0.0,0.0,0.658770294597228
2018-12-13,4.27408194494543,0.12949024794081426,0.9779758183131345,4.274072901346889,4.274094433431623,-5.292950570509767,-5.292950570509767,-5.292950570509767,-5.292950570509767,-5.292950570509767,-5.292950570509767,0.0,0.0,0.0,0.3610031389393026
2018-12-14,4.272185012152035,0.09175621850821325,0.614233081617964,4.272175838489287,4.272197676940701,-5.715011833141943,-5.715011833141943,-5.715011833141943,-5.715011833141943,-5.715011833141943,-5.715011833141943,0.0,0.0,0.0,0.23625895206444475
2018-12-15,4.270288079358641,0.07338297083760584,0.4981490152993675,4.270278775631685,4.270300818051128,-5.957627140888247,-5.957627140888247,-5.957627140888247,-5.957627140888247,-5.957627140888247,-5.957627140888247,0.0,0.0,0.0,0.18501117292660454
